id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2458957,Alberta Arts Hideaway,12483794,1462888764597338555,Kurt,,King,45.55619,-122.65703,Entire home/apt,,2,216,2025-11-24,1.51,1,278,22,20-133558-000-00-HO
2460265,Modern condo in heart of Downtown,12579841,1462890991340991465,Kevin,,Portland Downtown,45.51622,-122.68524,Entire home/apt,,31,30,2025-10-31,0.34,1,278,4,
2545810,Fully Restored 4-Level Grand Craftsman,13032937,1462584790225069324,David,,Piedmont,45.56952,-122.66532,Entire home/apt,,3,63,2024-07-21,0.45,1,358,0,15-275446-000-00-HO
2546099,Sunny spot on N. Mississippi Ave.,5074035,1462672239868670753,Rachel,,Boise,45.55228,-122.6758,Entire home/apt,,31,239,2025-11-02,1.70,4,337,5,15-138062-000-00-HO
2559470,"""The Portland Purple House"" 2",5707629,1462541952552930337,Arlene & Jeff,,Roseway,45.55121,-122.59294,Private room,,2,30,2022-11-12,0.21,3,0,0,21-072771-000-00-HO
2569391,Portland-1000sf basement apt./queen,12807678,1462583916653911981,Noel,,Arbor Lodge,45.57134,-122.68781,Entire home/apt,,1,742,2025-09-20,5.24,1,0,14,21-075153-000-00-HO
2575775,"Walk to Se Division from a Sleek, Architect Designed Space",1497891,1462518472069425590,Joe,,Hosford-Abernethy,45.50754,-122.63693,Entire home/apt,,1,420,2025-11-23,4.28,1,210,67,17-237340-000-00-HO
2578371,"Sky Cabin, Modern Loft, Cozy, Clean",1483711,1462547069671850095,Caroline,,Humboldt,45.56066,-122.67662,Entire home/apt,,30,23,2025-10-30,0.16,1,364,5,
2593314,"Guesthouse w/ Private Entry, Close to Alberta",1434990,1462545736766157377,Naomi,,Overlook,45.56039,-122.68515,Entire home/apt,,1,630,2025-07-27,5.15,2,0,5,17-121977-000-00-HO
2637543,Mt. Tabor 1 Bdrm Apt. private comfortable and big,13506616,1462912804386236761,Joel,,Mt. Tabor,45.52276,-122.59806,Entire home/apt,,30,48,2023-03-31,0.51,1,0,0,18-125478-000-00-HO
2660141,"Portland Bungalow, A Happy House",2723562,1462606006902199336,Judy,,Vernon,45.56608,-122.64608,Private room,,2,277,2025-11-10,2.00,1,306,33,19-104707-000-00-HO
2735985,Charming Southeast Portland Private Studio,5445817,1462681032778672309,Laura,,Buckman,45.52169,-122.64762,Entire home/apt,,2,399,2025-11-12,3.95,1,336,38,16-265887-000-00-HO
2838013,Nature Retreat near Sellwood w/ Fireplace and Deck,14518171,1462940474758612945,Jennifer,,Ardenwald-Johnson Creek,45.46226,-122.62886,Entire home/apt,,2,42,2025-11-29,0.30,1,287,10,25ASTR-APP-00181
2919433,"Quiet, Private Apartment Retreat",13267370,1462907340821731352,Keith,,Hillsdale,45.48261,-122.68722,Entire home/apt,,3,312,2025-11-02,2.21,1,310,35,24-013053-000-00-HO
2950282,Portland Cottage with Kitchenette,10873863,1462851612273027485,Roger,,West Portland Park,45.44743,-122.72158,Entire home/apt,,2,687,2025-10-24,4.88,1,287,52,17-138216-000-00-HO
2975954,Apartment in 1911 craftsman home,11551162,1462867407463273324,Lacy,,Sabin,45.55383755928416,-122.65544674909276,Entire home/apt,,30,120,2025-07-31,0.87,1,363,1,
2988721,Urban Charm - NW Pearl/Nob Hill,15239348,1462957587995726199,Andrea,,Northwest District,45.52983,-122.69503,Entire home/apt,,3,155,2025-10-13,1.10,1,334,26,22-207740-000-00-HO
3011519,"Sweet Home/Walk to Bars, Restaurant, Downtown",15346651,1462593747877837127,Patricia Marie,,Buckman,45.5196,-122.64994,Entire home/apt,,2,21,2023-08-26,0.15,2,0,0,20-129172-000-00-HO
3059314,420 Friendly: Tiny House Living with A/C,1243625,1462540621562275798,Michelle,,Cully,45.56161,-122.60821,Entire home/apt,,2,460,2025-11-25,4.05,1,252,51,17-146598-000-00-HO
3075414,Modern 2 Bedroom 2 Bath SE Hawthorne House,2051547,1462585115001256985,Matt,,Sunnyside,45.51248,-122.62083,Entire home/apt,,30,4,2014-07-18,0.03,1,365,0,
3104395,~..++ Sweet N. Portland Loft ++.._~,4333411,1462654001520953108,Mike,,Humboldt,45.56187,-122.66762,Entire home/apt,,30,5,2014-10-27,0.04,1,264,0,
3122190,Studio Apartment PandaCrystalCave,11158071,1462858465414453666,Karri,,Mt. Tabor,45.51569,-122.59269,Entire home/apt,,1,660,2025-11-10,4.77,1,174,49,15-236549-000-00-HO
3133331,"Guest-suite,king bed,near downtown, free-parking",15910930,1462595875476060731,Thanyaluk,,Southwest Hills,45.5079,-122.69002,Entire home/apt,,1,911,2025-11-10,6.51,1,311,60,17-110657-000-00-HO
3147877,Bright & Modern 2bdrm House In Kenton Neighborhood,9260383,1462568781292288701,Wei,,Kenton,45.58557,-122.69488,Entire home/apt,,30,8,2017-11-23,0.06,3,112,0,15-270927-000-00-HO
3186591,Bright and Cozy Home in NE Portland,8637203,1462772517542681486,Justin And Sarah,,Woodlawn,45.57378,-122.65878,Entire home/apt,,2,19,2024-08-04,0.14,1,0,0,17-189144-000-00-HO
3246662,Entire 3rd floor in historic home,3022845,1462615164146794142,Joel,,Northwest District,45.53066,-122.7031,Private room,,30,117,2024-06-30,0.84,2,365,0,15-109580-000-00-HO
3280928,Onsen oasis + Portland's finest at your feet,1213257,1462516627506848298,Dayna,,Concordia,45.56312,-122.63596,Entire home/apt,,1,557,2025-11-14,4.02,8,341,66,24ASTR-PER-00295
3282776,"Comfy room near Alberta, Airport",10438539,1462840680722698792,Michael,,Cully,45.56197,-122.60037,Private room,,1,436,2025-11-28,3.12,2,86,41,24-013545-000-00-HO
3340282,"Modern, quiet, comfortable Suite. Trained dogs ok!",10160131,1462833136957710902,Patricia,,Rose City Park,45.53435,-122.59838,Entire home/apt,,2,212,2025-10-26,1.56,1,268,16,14-249678-000-00-HO
3378558,Modern Corner Unit Condo at 34th and Hawthorne,5462607,1462681428671050732,Joel,,Richmond,45.51067,-122.63064,Entire home/apt,,30,0,,,1,173,0,
3395521,The Cottage. Close-in. Near River/Downtown/MAX,7239911,1462726889526069044,Gibran,,Brooklyn Action Corps,45.49211158502245,-122.648358219535,Entire home/apt,,2,213,2025-11-08,1.93,1,80,30,14-224495-000-00-HO
3431587,Private Studio Mount Tabor/Division,17293984,1462601840757035001,Denise,,South Tabor,45.50174,-122.59021,Entire home/apt,,30,181,2025-10-08,1.30,1,31,3,
3433479,Cozy basement art studio,17264703,1463006047621362804,Robert,,Hosford-Abernethy,45.51117,-122.64579,Entire home/apt,,1,1361,2025-11-29,9.79,2,224,92,19-265911-000-00-HO
3439204,Wooded Getaway w/City Access,11853939,1462874587540919001,Kristin,,Southwest Hills,45.49662,-122.71143,Entire home/apt,,30,503,2024-11-15,3.69,1,0,0,14-232577-000-00-HO
3441025,Updated Woodland Garden Retreat & Spa,6864209,1462717228226621568,Arlene,,South Tabor,45.49888,-122.58735,Entire home/apt,,2,268,2025-11-21,1.93,1,349,26,20-118800-000-00-HO
3448571,Peaceful studio space.,4241752,1462651387044305980,Bayaka,,Rose City Park,45.53612,-122.60432,Entire home/apt,,2,324,2025-10-25,2.57,1,263,38,15-178975-000-00-HO
3476238,Bright and Beautiful One Bedroom Apartment,17509708,1463011847074405151,Armond,,University Park,45.58251,-122.73612,Entire home/apt,,2,65,2024-11-25,1.57,1,0,0,23-113849-000-00-HO
3480082,"Walkable, lively 'hood; pet-friendly and permitted",17530443,1463012311182822266,Jennifer,,Boise,45.54817,-122.67047,Private room,,1,584,2025-11-30,4.20,1,86,54,14-254110-000-00-HO
3498642,"Artsy, Lofty, Open 1BR comfort in Converted Church",4716299,1462536977063159862,Tamara,,Humboldt,45.55757,-122.66546,Entire home/apt,,2,604,2025-11-23,4.35,1,227,41,15-119545-000-00-HO
3562068,Sunrise studio with Mt. Hood view,17934290,1463032346115629540,Kathy,,Homestead,45.49216,-122.6805,Entire home/apt,,2,418,2025-11-29,3.11,1,349,57,24-007830-000-00-HO
3562307,Navajo Suite,17615383,1463014286539230604,Patrick,,Northwest District,45.5329704284668,-122.7051773071289,Private room,,30,278,2025-07-07,2.00,1,365,1,
3604698,"No cleaning fee, Private bath, Free Parking for 4!",9260383,1462568781292288701,Wei,,Kenton,45.58738,-122.69598,Private room,,1,93,2025-08-17,0.68,3,0,8,24ASTR-PER-00138
3617607,"Private studio Casita - walkable, Sellwood, SE PDX",10433870,1462840546174066476,Alysia,,Sellwood-Moreland Improvement League,45.4776,-122.64782,Entire home/apt,,1,87,2025-11-17,0.66,1,124,3,24-024366-000-00-HO
3627515,The Downtowner,7379278,1462730403199865156,Susanne,,Portland Downtown,45.50792,-122.68358,Entire home/apt,,2,427,2025-12-01,3.12,1,337,14,17-112494-000-00-LU
3635579,Gorgeous Art-Filled Craftsman Home,274455,1462510885685470084,Eugenia,,Sullivan's Gulch,45.53204,-122.64758,Entire home/apt,,2,506,2025-11-30,3.65,1,340,43,14-224953-000-00-HO
3646070,Private Garden Studio in great location!,13695963,1462587401588142220,Jason,,Irvington,45.54198,-122.648,Entire home/apt,,30,605,2025-02-28,4.37,4,192,1,
3666651,5BD in the Heart & Soul of Portland,18590525,1463057272989305070,Thomas,,Richmond,45.50935,-122.63333,Entire home/apt,,1,83,2025-07-27,0.60,5,8,6,17-280804-000-00-LU
3667515,Great Space in Heart of Hawthorne,18590525,1463057272989305070,Thomas,,Richmond,45.50917,-122.63595,Private room,,1,724,2025-11-21,5.23,5,245,46,17-280804-000-00-LU
3677614,Cozy Charming Apartment Ladd's/Hawthorne sleeps 4,13351238,1462909231323235084,Jennifer,,Hosford-Abernethy,45.51186,-122.65171,Entire home/apt,,1,805,2025-11-18,5.83,2,256,105,20-124455-000-00-HO
3696524,Purple bedroom in cute artsy Home,2410278,1462524037322196001,Donna,,Boise,45.54935,-122.66253,Private room,,1,108,2025-10-12,0.78,2,43,7,24ASTR-PER-00492
3698451,The Serene Hideaway,18846362,1462607382557763656,Ian N Fam,,Eliot,45.53598,-122.66452,Entire home/apt,,1,475,2025-11-16,3.70,2,161,48,14-250360-000-00-HO
3738840,Private King Studio w/fireplace in great location!,13695963,1462587401588142220,Jason,,Irvington,45.54085,-122.65023,Entire home/apt,,30,572,2024-10-13,4.15,4,118,0,
3755902,"Full Kitchen, Great Location | North Portland Gem",847543,1462531199217301111,Stephani,,Overlook,45.56547,-122.68705,Entire home/apt,,2,455,2025-11-26,3.43,5,358,43,24ASTR-PER-00082
3774635,Cozy for 1 in Portland's Safe Central NE Portland,748943,1462513964732913207,Gabriella,,Beaumont-Wilshire,45.54796150286919,-122.63007201249582,Private room,,1,403,2025-11-07,2.94,3,349,66,20-106961-000-00-HO
3775190,Beautiful house in Portland Heights,2738309,1462526000038093908,Neha,,Southwest Hills,45.50697,-122.69905,Entire home/apt,,30,0,,,1,358,0,
3821966,Humboldt Apartment,19661070,1463087484104501067,Ginger,,Overlook,45.55758,-122.68392,Entire home/apt,,2,20,2025-11-25,4.76,1,74,20,25ASTR-APP-00252
3842427,Woodlawn Retreat,76618979,1466939485738335318,Riika,,Woodlawn,45.5714,-122.64785,Entire home/apt,,1,688,2025-11-10,7.42,1,338,59,24ASTR-PER-00320
3844595,Great Two Bedroom Apt. in Portland!,19817453,1463091758474778445,James,,Portsmouth,45.58493,-122.70797,Entire home/apt,,3,167,2025-10-12,1.31,1,110,20,15-171137-000-00-HO
3875448,Blue FoPo House,19252862,1463072869705232537,Kelly,,Foster-Powell,45.4958,-122.60454,Private room,,7,72,2025-04-22,0.52,1,320,3,24ASTR-PER-00220
3884940,Arbor Lodge Guest Suite,20091250,1463099075418000737,Amanda,,Arbor Lodge,45.57226,-122.68504,Entire home/apt,,2,20,2025-10-18,0.81,1,363,12,24-015241-000-00-HO
3898216,"SE PDX Apt, great location, full kitchen, private!",20180480,1463100997678890697,Martin,,Richmond,45.50307,-122.62072,Entire home/apt,,2,718,2025-11-23,5.23,1,220,58,14-248155-000-00-HO
3898931,Downtown PDX Views- 1B/ 1.5b Condo (dog friendly),4701601,1462663613006911999,Kyla,,Pearl,45.53293,-122.67978,Entire home/apt,,90,26,2025-09-17,0.22,3,237,4,
3899124,Alberta Arts 1 Bedroom Suite,9494168,1462815561163096991,Sue,,Vernon,45.56107,-122.64625,Entire home/apt,,3,114,2025-11-15,0.84,1,348,7,19-234703-000-00-HO
3939886,Beautiful apartment near the heart of Sellwood,8761908,1462786340106004588,Ryan,,Sellwood-Moreland Improvement League,45.46295,-122.64759,Entire home/apt,,2,203,2025-11-29,3.60,1,90,43,22-116922-000-00-HO
4025399,Clinton / Division -the best of SE!,128686,1462510337911322027,Leah,,Hosford-Abernethy,45.50518,-122.64288,Entire home/apt,,2,216,2025-11-25,1.67,1,333,20,15-170026-000-00-HO
4026064,"Custom Studio w/AC , Alberta Arts District",14055038,1462588814443126714,Alexandra Catharine,,Concordia,45.55896,-122.63895,Entire home/apt,,1,1193,2025-11-28,8.73,1,348,94,15-224745-000-00-HO
4041500,Heart of Southeast - Spacious 2 bedroom Craftsman,20955728,1463142867154838245,Cristy,,Richmond,45.50744,-122.62127,Entire home/apt,,2,516,2025-11-02,3.79,1,322,27,24ASTR-APP-00272
4054099,Charming 2-Bedroom Apartment in Reed,21024600,1463144763933745797,Barbara,,Reed,45.48816,-122.62806,Entire home/apt,,3,84,2025-11-14,1.05,1,91,24,15-188860-000-00-HO
4084311,"Convenient, Comfortable and Private",18861712,1463063332927984070,Ilana,,King,45.564092046398784,-122.66287918412279,Private room,,2,309,2025-04-13,2.26,1,186,3,15-200358-000-00-HO
4145092,private one bedroom apartment,7503156,1462733729473813810,Liz,,Alameda,45.54943,-122.64026,Entire home/apt,,30,143,2023-04-20,1.05,1,360,0,
4198752,Live like a local in Laurelhurst—family friendly,13825879,1462587919687443303,Kimberly Sue,,North Tabor,45.52113,-122.61685,Entire home/apt,,2,587,2025-11-28,4.32,1,334,36,15-124123-000-00-HO
4204652,Soothing Studio Among the Trees (1),3867866,1462641417146483842,Maren,,Buckman,45.51278,-122.65087,Entire home/apt,,30,87,2025-10-12,0.65,1,269,4,
4210084,Portland Belmont House—Main Floor,21846830,1463165394384765868,Deborah,,Sunnyside,45.51555,-122.63253,Entire home/apt,,1,252,2025-11-02,1.90,2,345,23,17-121078-000-00-HO
4210881,Portland Belmont House—Eco Studio,21846830,1463165394384765868,Deborah,,Sunnyside,45.51794,-122.63292,Entire home/apt,,1,276,2025-11-30,2.04,2,337,22,17-121078-000-00-HO
4256044,Thoughtfully Detailed & Appointed Guest Suite,748943,1462513964732913207,Gabriella,,Beaumont-Wilshire,45.54749,-122.62853,Entire home/apt,,1,349,2025-10-26,2.59,3,357,59,20-106961-000-00-HO
4257909,"Private Studio, Lofted Bed, Soaking Tub & Patio",22096995,1463171494479496020,Diana Louise,,Sunnyside,45.51741,-122.6204,Entire home/apt,,30,396,2024-07-21,3.09,1,126,0,15-109778-000-00-HO
4263742,Roomy suite with kitchenette,22131920,1463172330180434232,Mary-Margaret & Greg,,Portsmouth,45.58711,-122.71401,Entire home/apt,,2,69,2024-09-03,0.53,1,61,0,23-086576-000-00-HO
4264248,"No Cleaning Fee, Private-bath, Free Parking for 2!",9260383,1462568781292288701,Wei,,Kenton,45.58717,-122.69465,Private room,,1,618,2025-10-26,4.55,3,0,47,15-270927-000-00-HO
4276758,Zen Modern in Historic N Miss. area/ Sanitized!!,20090994,1463099073159430408,Lill,,Humboldt,45.56497,-122.67565,Entire home/apt,,3,82,2025-11-30,0.61,2,229,11,15-147666-000-00-LU
4325619,"Mt Tabor, Lincoln Suites ~ Private and comfortable",22461545,1463180323028480283,Robert,,Mt. Tabor,45.50857,-122.60111,Entire home/apt,,1,453,2025-11-29,3.58,1,261,82,20-142196-000-00-HO
4333005,Cozy Room in Vintage Belmont Home,9624551,1462819032493795122,Cheryl,,Sunnyside,45.51495,-122.63221,Private room,,10,89,2025-10-28,0.66,2,365,2,24ASTR-PER-00078
4341988,Bright Hawthorne Cottage Available,22541617,1463182329896932203,Cynthia,,Richmond,45.50896,-122.63088,Entire home/apt,,30,194,2024-07-10,1.54,1,365,0,
4372088,Portland Perfection,4099316,1462647370659021939,Traci,,Sellwood-Moreland Improvement League,45.46839,-122.65457,Entire home/apt,,3,106,2025-09-30,0.78,1,179,9,15-109767-000-00-HO
4412762,"Clean, cozy ""mother-in-law"" apt. in newer home!",22906371,1463191341817295640,Ben,,Kenton,45.57983,-122.68648,Entire home/apt,,30,237,2022-09-24,1.78,1,0,0,
4436750,Cozy Close-In NE Cottage,23029142,1463194410545524394,Alison,,King,45.55486,-122.66086,Entire home/apt,,30,251,2025-11-29,1.86,1,270,3,17-183418-000-00-HO
4440990,Multnomah Village Studio,23051392,1465267944344955390,Nicholas Grant,,Multnomah,45.46628,-122.71092,Entire home/apt,,2,374,2025-11-29,2.81,1,327,39,17-143648-000-00-HO
4457868,Modern Garden Studio Self Check & Private Entrance,3022438,1462615156764109672,Erin,,Richmond,45.50583,-122.61383,Entire home/apt,,2,825,2025-11-25,6.12,1,28,88,23-059660-000-00-HO
4469025,Cozy bedroom in N. Portland ranch,2623945,1462603093778067991,Jeff,,Portsmouth,45.58538,-122.72375,Private room,,30,102,2023-10-09,0.76,1,87,0,
4483736,"Cozy, bright, spacious studio house",17225282,1463005034345825561,Jay,,Arbor Lodge,45.57474,-122.68913,Entire home/apt,,30,12,2019-07-17,0.09,1,364,0,
4491259,"Bright Mississippi AC MAX 2 Dwntwn Portland, OR",477663,1462519387805018078,Joelle,,Overlook,45.55214,-122.67943,Entire home/apt,,31,74,2025-11-16,0.56,4,225,5,
4493001,Mad Court House - Private Apartment,22904946,1463191325208226022,Sibyl,,Sylvan-Highlands,45.51292,-122.73847,Entire home/apt,,2,102,2025-09-28,0.77,1,174,11,14-250014-000-00-HO
4494541,Modern Home - KING BED - 15 Minutes to Everything,4702598,1462663629129018931,Loretta,,Hazelwood,45.50649,-122.55702,Entire home/apt,,1,47,2025-07-01,0.35,3,269,2,16-122179-000-00-LU
4512280,"1,615 Great Reviews: Heart of Sellwood",8474325,1462565248644327926,Kristin,,Sellwood-Moreland Improvement League,45.46589,-122.65358,Private room,,1,413,2025-11-16,3.06,4,66,64,17-224630-000-00-HO
4519533,Upstairs BR in Vintage Belmont Home,9624551,1462819032493795122,Cheryl,,Sunnyside,45.51493,-122.63408,Private room,,14,93,2025-11-29,0.69,2,365,2,24ASTR-PER-00078
4536608,"Historic Hafner Haus, British Style Bed+Breakfast",8207605,1462564255609677282,Sharon,,Portland Downtown,45.51527,-122.68647,Private room,,30,52,2024-06-26,0.42,13,143,0,Exempt
4558343,Moving to Portland Central,8530650,1462565493295150591,Virginia,,Hillsdale,45.48306,-122.68612,Entire home/apt,,30,135,2024-11-05,1.04,1,179,0,
4559235,Great Reviews! Heart of Sellwood,8474325,1462565248644327926,Kristin,,Sellwood-Moreland Improvement League,45.46636,-122.65195,Private room,,1,503,2025-11-17,3.74,4,259,44,17-224630-000-00-HO
4572931,St. Johns Farmhouse,21691680,1463161615703572858,Lori,,Cathedral Park,45.58494,-122.74654,Private room,,2,199,2025-10-24,1.48,1,78,26,15-218864-000-00-HO
4606242,SE MidCentury Artist Retreat,8140782,1462750164858747387,Christopher Jon,,Sunnyside,45.517526878886024,-122.6361269756842,Entire home/apt,,3,106,2025-07-28,0.79,1,6,2,20-113777-000-00-HO
4615243,1900+ Great Reviews Can't Be Wrong!,8474325,1462565248644327926,Kristin,,Sellwood-Moreland Improvement League,45.46551,-122.65134,Private room,,1,37,2025-11-14,0.28,4,80,1,17-224630-000-00-HO
4623759,Serene Alberta Arts Garden Casita.,15693905,1462968378989908059,Susan,,Vernon,45.5593,-122.64603,Entire home/apt,,2,208,2025-11-30,1.72,1,170,12,20-109291-000-00-HO
4623988,"Ate my way through Portland, Oregon",9032075,1462793219189098764,Ben,,Eliot,45.53926,-122.66074,Entire home/apt,,30,485,2024-09-05,3.66,1,38,0,15-233390-000-00-HO
4624844,"Private room, entrance + bath-Historic Hafner Haus",8207605,1462564255609677282,Sharon,,Portland Downtown,45.51668,-122.68769,Entire home/apt,,30,81,2024-05-07,0.60,13,365,0,Exempt
4638242,Belmont Dairy - Portlandia Central,23159593,1465269450134482249,Annie,,Sunnyside,45.51585,-122.627,Private room,,30,14,2017-10-10,0.11,1,0,0,
4644858,Central Historic NE Portland - Irvington Suite,2200022,1462522816053926415,Ted,,Irvington,45.53994,-122.65787,Entire home/apt,,2,888,2025-12-02,6.74,1,238,101,14-248515-000-00-HO
4648534,The perfect spot!,24064951,1465282600551096785,Kristen,,Sellwood-Moreland Improvement League,45.46287,-122.65442,Entire home/apt,,30,16,2025-07-13,0.23,1,200,3,
4742398,"Cozy/quiet house, walkable to all things great!",24465004,1465304294343827121,Greggory John,,Woodlawn,45.56914,-122.65323,Entire home/apt,,2,370,2025-11-09,2.94,1,292,32,15-276574-000-00-HO
4787390,Terry Street Retreat - Kenton Studio near MAX,1007790,1462535640643346437,Emily Jean,,Kenton,45.58071,-122.68322,Entire home/apt,,60,148,2025-11-09,1.12,1,121,2,15-126200-000-00-HO
